Date,Open,High,Low,Close,Adj Close,Volume
2016-05-16,50.160000,50.189999,50.150002,50.189999,42.160683,9000
2016-05-23,50.189999,51.099998,50.189999,50.270000,42.227890,300
2016-05-30,50.270000,50.299999,50.189999,50.230000,42.401279,14400
2016-06-06,50.230000,50.490002,49.439999,50.400002,42.544773,16200
2016-06-13,50.400002,50.400002,50.279999,50.279999,42.443489,3000
2016-06-20,50.279999,50.279999,49.900002,49.900002,42.122700,9300
2016-06-27,49.900002,49.990002,49.696999,49.980000,42.396816,10800
2016-07-04,49.980000,50.130001,49.980000,50.130001,42.524078,100
2016-07-11,50.130001,50.130001,50.130001,50.130001,42.524078,100
2016-07-18,50.500000,50.500000,50.200001,50.369999,42.727650,40100
2016-07-25,50.369999,50.369999,50.125000,50.330002,42.693729,800
2016-08-01,50.330002,50.330002,50.330002,50.330002,42.902401,100
2016-08-08,50.330002,50.330002,50.330002,50.330002,42.902401,0
2016-08-15,50.330002,50.330002,50.330002,50.330002,42.902401,0
2016-08-22,50.669998,50.669998,50.669998,50.669998,43.192211,800
2016-08-29,50.669998,50.669998,50.669998,50.669998,43.381844,0
2016-09-05,50.790001,50.790001,50.720001,50.779999,43.476028,1100
2016-09-12,50.689999,50.689999,50.689999,50.689999,43.398972,800
2016-09-19,50.830002,50.830002,50.830002,50.830002,43.518841,300
2016-09-26,50.830002,51.090000,50.830002,51.090000,43.741428,1600
2016-10-03,51.021999,51.090000,51.021999,51.090000,43.901207,700
2016-10-10,51.090000,51.090000,51.090000,51.090000,43.901207,0
2016-10-17,51.090000,51.090000,50.950001,51.040001,43.858261,5000
2016-10-24,51.040001,51.040001,50.849998,50.849998,43.694992,1600
2016-10-31,50.849998,50.849998,50.430000,50.849998,43.866890,100
2016-11-07,50.849998,50.849998,50.849998,50.849998,43.866890,0
2016-11-14,50.849998,50.849998,50.360001,50.360001,43.444168,300
2016-11-21,50.360001,50.389999,50.360001,50.389999,43.470043,200
2016-11-28,50.389999,50.389999,50.389999,50.389999,43.652069,0
2016-12-05,50.250000,50.250000,49.922001,49.922001,43.246655,300
2016-12-12,49.922001,50.500000,49.922001,50.500000,44.223919,100
2016-12-19,50.500000,50.500000,50.189999,50.209999,43.969963,500
2016-12-26,50.209999,50.340000,50.209999,50.340000,44.268070,500
2017-01-02,50.490002,50.490002,50.490002,50.490002,44.399990,0
2017-01-09,50.490002,50.490002,50.490002,50.490002,44.399990,0
2017-01-16,50.490002,50.490002,50.490002,50.490002,44.399990,0
2017-01-23,50.490002,50.490002,50.299999,50.299999,44.232903,0
2017-01-30,50.299999,50.299999,50.299999,50.299999,44.399979,0
2017-02-06,50.299999,50.549999,50.299999,50.549000,44.619770,1000
2017-02-13,50.549000,50.580002,50.389999,50.389999,44.479427,600
2017-02-20,50.529999,50.529999,50.459999,50.459999,44.709164,600
2017-02-27,50.459999,50.560001,50.459999,50.560001,44.797768,300
2017-03-06,50.560001,50.560001,50.000000,50.000000,44.301594,800
2017-03-13,50.000000,50.000000,50.000000,50.000000,44.301594,0
2017-03-20,50.000000,50.000000,50.000000,50.000000,44.301594,0
2017-03-27,50.000000,50.220001,50.000000,50.189999,44.469933,400
2017-04-03,50.189999,50.189999,50.189999,50.189999,44.639557,0
2017-04-10,50.189999,50.189999,50.189999,50.189999,44.639557,0
2017-04-17,50.189999,50.189999,50.189999,50.189999,44.639557,200
2017-04-24,50.189999,50.464001,50.189999,50.464001,44.883259,200
2017-05-01,50.464001,50.464001,50.464001,50.464001,45.058323,100
2017-05-08,50.464001,50.560001,50.464001,50.560001,45.144039,100
2017-05-15,50.560001,50.910000,50.560001,50.730999,45.296730,7000
2017-05-22,50.730999,50.790001,50.689999,50.790001,45.349396,1100
2017-05-29,50.790001,50.790001,50.610001,50.610001,45.363052,300
2017-06-05,50.610001,50.610001,50.610001,50.610001,45.363052,200
2017-06-12,50.610001,50.610001,50.610001,50.610001,45.363052,100
2017-06-19,50.610001,50.610001,50.610001,50.610001,45.363052,100
2017-06-26,50.610001,50.610001,50.415001,50.415001,45.188259,0
2017-07-03,50.415001,50.520000,50.415001,50.520000,45.457520,7900
2017-07-10,50.520000,50.520000,50.520000,50.520000,45.457520,0
2017-07-17,50.520000,50.520000,50.520000,50.520000,45.457520,0
2017-07-24,50.520000,50.669998,50.520000,50.669998,45.592495,100
2017-07-31,50.669998,50.669998,50.636002,50.636002,45.729359,100
2017-08-07,50.636002,50.636002,50.175999,50.175999,45.313923,500
2017-08-14,50.175999,50.175999,50.175999,50.175999,45.313923,100
2017-08-21,50.175999,50.340000,50.175999,50.340000,45.462040,800
2017-08-28,50.340000,50.459999,50.340000,50.340000,45.633018,500
2017-09-04,50.340000,50.520000,50.340000,50.520000,45.796192,200
2017-09-11,50.450001,50.450001,50.450001,50.450001,45.732735,100
2017-09-18,50.450001,50.450001,50.330002,50.330002,45.623966,300
2017-09-25,50.330002,50.349998,50.259998,50.349998,45.642090,300
2017-10-02,50.160000,50.189999,50.160000,50.189999,45.678562,300
2017-10-09,50.189999,50.299999,50.189999,50.285000,45.765022,400
2017-10-16,50.310001,50.310001,50.310001,50.310001,45.787781,300
2017-10-23,50.310001,50.310001,49.987999,50.160000,45.651260,300
2017-10-30,50.160000,50.160000,49.990002,49.990002,45.678120,300
2017-11-06,49.990002,49.990002,49.720001,49.720001,45.431416,200
2017-11-13,49.720001,49.720001,49.720001,49.720001,45.431416,100
2017-11-20,49.720001,49.720001,49.720001,49.720001,45.431416,0
2017-11-27,49.779999,49.779999,49.779999,49.779999,45.669945,100
2017-12-04,49.779999,49.779999,49.150002,49.150002,45.091957,200
2017-12-11,49.150002,49.150002,48.959999,49.013000,45.622475,1200
2017-12-18,49.150002,49.150002,49.150002,49.150002,45.750000,100
2017-12-25,48.937000,49.080002,48.937000,49.080002,45.684849,300
2018-01-01,49.080002,49.080002,48.959999,48.959999,45.771507,100
2018-01-08,48.959999,49.340000,48.959999,49.340000,46.126747,200
