label_headers,職業-軍警公教,職業-資訊業,職業-金融業,職業-製造業,職業-服務業,職業-醫療服務業,職業-學生,職業-退休人士,職業-餐飲旅館/旅遊業,職業-量販店,職業-政治性職務,職業-營造/不動產業,職業-進出口貿易,職業-專業服務,職業-民間匯兌業/虛擬貨幣產業,職業-武器設備業,職業-非營利機構,職業-高單價物品之買賣或拍賣,職業-當鋪/銀樓,職業-學齡前,職業-家管,職業-待業中,職業-自營商,職業-其他,職務-基層職員,職務-專業人員,職務-技術人員,職務-中階主管,職務-高階主管,職務-企業負責人,職務-其他,學歷-國中(含以下),學歷-高中,學歷-專科,學歷-大學,學歷-碩士/博士 ,婚姻狀況-未婚,婚姻狀況-已婚有子女,婚姻狀況-已婚無子女,投資目的-閒置資金運用,投資目的-節稅,投資目的-儲備退休金,投資目的-子女教育基金,投資目的-追求長期投資報酬,投資目的-資金調度,投資目的-其他,投資基金來源-薪資收入,投資基金來源-退休金,投資基金來源-投資收益,投資基金來源-繼承/贈與,投資基金來源-借貸,投資基金來源-出售資產,投資基金來源-租賃收入,投資基金來源-自營收入,投資基金來源-其他,家庭年收入-50 萬元以下,家庭年收入-50 萬元~100 萬元,家庭年收入-100 萬元~300 萬元,家庭年收入-300 萬元~500 萬元,家庭年收入-500 萬元以上,家庭年支出-50 萬元以下,家庭年支出-50 萬元~100 萬元,家庭年支出-100 萬元~300 萬元,家庭年支出-300 萬元~500 萬元,家庭年支出-500 萬元以上,預計(單筆)投資金額-100 萬元以下,預計(單筆)投資金額-100 萬元~300 萬元,預計(單筆)投資金額-300 萬元以上,特殊身分客戶-70 歲以上,特殊身分客戶-國中畢業以下,特殊身分客戶-領有全民健康保險重大傷病證明,年齡-75 歲以上/20歲以下,年齡-66~75歲,年齡-56~65歲,年齡-46~55歲,年齡-20~45歲,曾經持有投資產品-現金、存款、定存、貨幣型基金與保本型基金,曾經持有投資產品-債券、投資等級之債券基金,曾經持有投資產品-外幣存款、非投資等級之債券基金、平衡型基金、新興市場債券基金,曾經持有投資產品-股票、全球股票基金、歐美成熟國家股票基金、投資型保單,曾經持有投資產品-新興市場股票基金、單一新興國家股票基金、衍生性商品,基金投資目的偏好-現金、存款、定存、貨幣型基金與保本型基金,基金投資目的偏好-債券、投資等級之債券基金,基金投資目的偏好-外幣存款、非投資等級之債券基金、平衡型基金、新興市場債券基金,基金投資目的偏好-股票、全球股票基金、歐美成熟國家股票基金、投資型保單,基金投資目的偏好-新興市場股票基金、單一新興國家股票基金、衍生性商品,備用金相當家庭開銷-無備用金,備用金相當家庭開銷-3 個月以下,備用金相當家庭開銷-介於3~6 個月,備用金相當家庭開銷-介於6~9 個月,備用金相當家庭開銷-超過9 個月,基金投資方式-不曾投資過,基金投資方式-只買過貨幣型基金,基金投資方式-定時定額,基金投資方式-單筆(不含貨幣型基金)和定時定額兩者都有,基金投資方式-單筆或私募基金,期望投資報酬率-1%~2%,期望投資報酬率-3%~5%,期望投資報酬率-6%~8%,期望投資報酬率-9%~12%,期望投資報酬率-12%以上,最大投資損失-1%~2%,最大投資損失-3%~5%,最大投資損失-6%~8%,最大投資損失-9%~12%,最大投資損失-12%以上
備用金相當家庭開銷-介於3~6 個月,0.1,0.05,0.1,0.15,0.15,0.1,0.05,0.1,0.0,0.0,0.0,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.05,0.075,0.0,0.025,0.0,0.425,0.15,0.05,0.075,0.05,0.05,0.2,0.175,0.125,0.15,0.3,0.25,0.275,0.575,0.025,0.275,0.0,0.25,0.15,0.3,0.025,0.0,0.6,0.075,0.125,0.05,0.0,0.0,0.025,0.075,0.05,0.1,0.6,0.3,0.0,0.0,0.45,0.425,0.125,0.0,0.0,0.925,0.075,0.0,0.0,0.075,0.05,0.1,0.05,0.275,0.325,0.25,0.675,0.075,0.025,0.175,0.05,0.2,0.125,0.2,0.275,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.725,0.2,0.025,0.0,0.5,0.4,0.1,0.0,0.25,0.4,0.3,0.025,0.025
備用金相當家庭開銷-介於6~9 個月,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.125,0.0,0.25,0.0,0.0,0.25,0.125,0.0,0.125,0.625,0.125,0.125,0.75,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.375,0.625,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.375,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.5,0.125,0.0,0.25,0.125,0.125,0.25,0.25,0.25,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.25,0.75,0.0,0.0,0.375,0.375,0.25,0.0,0.0
備用金相當家庭開銷-超過9 個月,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.25,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.75,0.25,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.75,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.5,0.5,0.0,0.0
基金投資方式-不曾投資過,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
基金投資方式-只買過貨幣型基金,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.0,0.4,0.2,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.2,0.2,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.4,0.4,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.2,0.8,0.0,0.0,0.0
基金投資方式-定時定額,0.11842105263157894,0.013157894736842105,0.06578947368421052,0.18421052631578946,0.13157894736842105,0.06578947368421052,0.07894736842105263,0.14473684210526316,0.0,0.0,0.0,0.02631578947368421,0.013157894736842105,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.07894736842105263,0.0,0.013157894736842105,0.02631578947368421,0.42105263157894735,0.10526315789473684,0.06578947368421052,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.25,0.13157894736842105,0.17105263157894737,0.13157894736842105,0.3815789473684211,0.18421052631578946,0.27631578947368424,0.4605263157894737,0.0,0.2894736842105263,0.0,0.2631578947368421,0.06578947368421052,0.34210526315789475,0.039473684210526314,0.0,0.631578947368421,0.15789473684210525,0.09210526315789473,0.039473684210526314,0.0,0.0,0.013157894736842105,0.039473684210526314,0.02631578947368421,0.2236842105263158,0.5526315789473685,0.2236842105263158,0.0,0.0,0.5131578947368421,0.4342105263157895,0.05263157894736842,0.0,0.0,0.9605263157894737,0.039473684210526314,0.0,0.06578947368421052,0.039473684210526314,0.02631578947368421,0.09210526315789473,0.07894736842105263,0.14473684210526316,0.32894736842105265,0.35526315789473684,0.618421052631579,0.09210526315789473,0.05263157894736842,0.21052631578947367,0.02631578947368421,0.19736842105263158,0.09210526315789473,0.23684210526315788,0.2894736842105263,0.18421052631578946,0.10526315789473684,0.40789473684210525,0.3815789473684211,0.06578947368421052,0.039473684210526314,0.0,0.0,1.0,0.0,0.0,0.05263157894736842,0.4605263157894737,0.32894736842105265,0.10526315789473684,0.05263157894736842,0.40789473684210525,0.3026315789473684,0.23684210526315788,0.039473684210526314,0.013157894736842105
基金投資方式-單筆(不含貨幣型基金)和定時定額兩者都有,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.2631578947368421,0.05263157894736842,0.0,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.05263157894736842,0.3157894736842105,0.2631578947368421,0.05263157894736842,0.10526315789473684,0.0,0.0,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.6842105263157895,0.05263157894736842,0.3157894736842105,0.42105263157894735,0.05263157894736842,0.3684210526315789,0.0,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.0,0.0,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.15789473684210525,0.7368421052631579,0.10526315789473684,0.0,0.0,0.7368421052631579,0.2631578947368421,0.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.0,0.05263157894736842,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.2631578947368421,0.3684210526315789,0.5789473684210527,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.0,0.42105263157894735,0.42105263157894735,0.15789473684210525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5789473684210527,0.42105263157894735,0.0,0.0,0.3157894736842105,0.631578947368421,0.05263157894736842,0.0,0.0
基金投資方式-單筆或私募基金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
期望投資報酬率-1%~2%,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
期望投資報酬率-3%~5%,0.14583333333333334,0.041666666666666664,0.08333333333333333,0.125,0.22916666666666666,0.10416666666666667,0.041666666666666664,0.0625,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.3958333333333333,0.16666666666666666,0.0625,0.125,0.020833333333333332,0.020833333333333332,0.20833333333333334,0.08333333333333333,0.16666666666666666,0.125,0.3958333333333333,0.22916666666666666,0.22916666666666666,0.5,0.020833333333333332,0.3333333333333333,0.0,0.1875,0.16666666666666666,0.2708333333333333,0.041666666666666664,0.0,0.7083333333333334,0.08333333333333333,0.125,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.16666666666666666,0.625,0.20833333333333334,0.0,0.0,0.5,0.4583333333333333,0.041666666666666664,0.0,0.0,0.9375,0.0625,0.0,0.0,0.0625,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.4375,0.3541666666666667,0.5416666666666666,0.020833333333333332,0.08333333333333333,0.2916666666666667,0.0625,0.20833333333333334,0.08333333333333333,0.20833333333333334,0.3125,0.1875,0.08333333333333333,0.4375,0.4166666666666667,0.041666666666666664,0.020833333333333332,0.0,0.041666666666666664,0.7291666666666666,0.22916666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.4375,0.4583333333333333,0.08333333333333333,0.020833333333333332,0.0
期望投資報酬率-6%~8%,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.0,0.08333333333333333,0.3055555555555556,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.027777777777777776,0.0,0.3611111111111111,0.1111111111111111,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.027777777777777776,0.3333333333333333,0.19444444444444445,0.1111111111111111,0.16666666666666666,0.4166666666666667,0.1111111111111111,0.25,0.4444444444444444,0.027777777777777776,0.3055555555555556,0.0,0.3333333333333333,0.05555555555555555,0.2777777777777778,0.027777777777777776,0.0,0.4166666666666667,0.2777777777777778,0.1111111111111111,0.027777777777777776,0.0,0.0,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.25,0.5555555555555556,0.19444444444444445,0.0,0.0,0.5833333333333334,0.3888888888888889,0.027777777777777776,0.0,0.0,0.9444444444444444,0.05555555555555555,0.0,0.16666666666666666,0.0,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.6944444444444444,0.1388888888888889,0.05555555555555555,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.3611111111111111,0.25,0.05555555555555555,0.027777777777777776,0.3055555555555556,0.4444444444444444,0.16666666666666666,0.05555555555555555,0.0,0.05555555555555555,0.6944444444444444,0.2222222222222222,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.19444444444444445,0.3611111111111111,0.4444444444444444,0.0,0.0
期望投資報酬率-9%~12%,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.1111111111111111
期望投資報酬率-12%以上,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.5,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
最大投資損失-1%~2%,0.15789473684210525,0.0,0.05263157894736842,0.18421052631578946,0.10526315789473684,0.13157894736842105,0.0,0.07894736842105263,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.10526315789473684,0.0,0.0,0.07894736842105263,0.5,0.15789473684210525,0.13157894736842105,0.07894736842105263,0.0,0.0,0.13157894736842105,0.07894736842105263,0.13157894736842105,0.15789473684210525,0.4473684210526316,0.18421052631578946,0.3157894736842105,0.39473684210526316,0.0,0.3157894736842105,0.0,0.34210526315789475,0.05263157894736842,0.2631578947368421,0.02631578947368421,0.0,0.7894736842105263,0.07894736842105263,0.05263157894736842,0.0,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.2631578947368421,0.6052631578947368,0.13157894736842105,0.0,0.0,0.6052631578947368,0.39473684210526316,0.0,0.0,0.0,1.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.0,0.02631578947368421,0.05263157894736842,0.10526315789473684,0.3157894736842105,0.5,0.6052631578947368,0.07894736842105263,0.13157894736842105,0.18421052631578946,0.0,0.21052631578947367,0.02631578947368421,0.2631578947368421,0.2631578947368421,0.23684210526315788,0.15789473684210525,0.5,0.2631578947368421,0.07894736842105263,0.0,0.0,0.02631578947368421,0.8157894736842105,0.15789473684210525,0.0,0.10526315789473684,0.5526315789473685,0.18421052631578946,0.05263157894736842,0.10526315789473684,1.0,0.0,0.0,0.0,0.0
最大投資損失-3%~5%,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.1794871794871795,0.23076923076923078,0.02564102564102564,0.05128205128205128,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.1282051282051282,0.0,0.0,0.0,0.38461538461538464,0.20512820512820512,0.0,0.1282051282051282,0.0,0.02564102564102564,0.2564102564102564,0.05128205128205128,0.1794871794871795,0.05128205128205128,0.5128205128205128,0.20512820512820512,0.28205128205128205,0.5128205128205128,0.05128205128205128,0.20512820512820512,0.0,0.28205128205128205,0.15384615384615385,0.3333333333333333,0.02564102564102564,0.0,0.5641025641025641,0.1794871794871795,0.1282051282051282,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.20512820512820512,0.5897435897435898,0.20512820512820512,0.0,0.0,0.5641025641025641,0.38461538461538464,0.05128205128205128,0.0,0.0,0.8974358974358975,0.10256410256410256,0.0,0.05128205128205128,0.0,0.07692307692307693,0.10256410256410256,0.05128205128205128,0.1794871794871795,0.3333333333333333,0.3333333333333333,0.6923076923076923,0.0,0.05128205128205128,0.23076923076923078,0.02564102564102564,0.20512820512820512,0.07692307692307693,0.20512820512820512,0.358974358974359,0.15384615384615385,0.05128205128205128,0.41025641025641024,0.41025641025641024,0.07692307692307693,0.05128205128205128,0.0,0.10256410256410256,0.5897435897435898,0.3076923076923077,0.0,0.0,0.5641025641025641,0.3333333333333333,0.10256410256410256,0.0,0.0,1.0,0.0,0.0,0.0
最大投資損失-6%~8%,0.05,0.05,0.1,0.1,0.05,0.05,0.1,0.3,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.2,0.1,0.05,0.15,0.1,0.05,0.35,0.25,0.15,0.25,0.25,0.1,0.2,0.45,0.0,0.45,0.0,0.15,0.05,0.3,0.05,0.0,0.4,0.2,0.2,0.05,0.0,0.0,0.05,0.05,0.05,0.2,0.55,0.25,0.0,0.0,0.45,0.45,0.1,0.0,0.0,0.95,0.05,0.0,0.15,0.05,0.05,0.1,0.2,0.2,0.35,0.15,0.6,0.2,0.0,0.1,0.1,0.25,0.2,0.35,0.15,0.05,0.0,0.2,0.6,0.1,0.1,0.0,0.0,0.9,0.05,0.05,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
最大投資損失-9%~12%,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0
最大投資損失-12%以上,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
