Date,Open,High,Low,Close,Adj Close,Volume
2016-05-01,null,null,null,null,null,null
2016-06-01,50.227001,50.830002,49.750000,50.150002,41.952553,54600
2016-07-01,50.150002,51.279999,50.150002,50.590000,42.511562,31100
2016-08-01,50.590000,51.509998,50.590000,51.299999,43.303284,2800
2016-09-01,51.299999,51.799999,51.160000,51.160000,43.382332,1600
2016-10-01,51.160000,51.759998,51.160000,51.759998,44.088440,600
2016-11-01,51.759998,51.759998,49.680000,49.703999,42.530266,600
2016-12-01,50.540001,51.220001,50.490002,50.810001,43.683174,4300
2017-01-01,50.810001,51.000000,50.775002,50.775002,44.190582,200
2017-02-01,50.775002,50.775002,50.549999,50.549999,44.189724,100
2017-03-01,50.549999,51.279999,50.549999,50.799999,44.605934,2400
2017-04-01,50.799999,51.250000,50.799999,51.020000,45.002216,300
2017-05-01,51.020000,51.750000,51.020000,51.630001,45.745564,2400
2017-06-01,51.630001,51.860001,50.987000,50.987000,45.377518,3100
2017-07-01,50.987000,51.900002,50.987000,51.830002,46.344910,4400
2017-08-01,51.830002,51.830002,50.941002,51.330002,46.109516,8900
2017-09-01,51.330002,52.270000,51.180000,51.180000,46.194897,10200
2017-10-01,51.070000,51.380001,50.939999,51.029999,46.287296,5100
2017-11-01,51.029999,51.275002,50.500000,51.009998,46.494022,9800
2017-12-01,51.009998,51.009998,50.181999,50.360001,46.126831,18700
2018-01-01,50.470001,50.820000,50.162998,50.310001,46.679928,28400
2018-02-01,50.189999,50.230000,48.872002,49.755001,46.375565,12500
2018-03-01,49.669998,49.889999,49.110001,49.382000,46.240860,12200
2018-04-01,49.279999,50.119999,49.146000,49.178001,46.264946,11100
2018-05-01,49.178001,49.480000,49.021000,49.180000,46.490025,7500
2018-06-01,49.220001,49.650002,48.972000,48.972000,46.519409,13400
2018-07-01,48.880001,49.400002,48.720001,49.220001,46.983334,8800
2018-08-01,49.220001,49.770000,49.220001,49.660000,47.634766,20200
2018-09-01,49.700001,50.480000,49.539001,50.480000,48.656239,16000
2018-10-01,50.312000,54.139999,49.119999,49.119999,47.574512,138500
2018-11-01,49.384998,49.740002,48.259998,48.814999,47.482872,45600
2018-12-01,49.039001,49.039001,46.750000,47.534000,46.432816,26200
2019-01-01,47.511002,49.849998,47.383999,49.723999,48.850361,42000
2019-02-01,49.779999,50.500000,49.490002,50.465000,49.808384,63100
2019-03-01,50.294998,50.939999,50.122002,50.786999,50.357018,148100
2019-04-01,50.856998,51.529999,50.818001,51.320000,51.085045,99700
2019-05-01,51.340000,51.389999,50.360001,50.570999,50.570999,41900
2019-05-16,50.763901,50.820000,50.709999,50.820000,50.820000,1028
