Date,Open,High,Low,Close,Adj Close,Volume
2016-05-01,null,null,null,null,null,null
2016-06-01,45.750000,46.430000,45.450001,46.340000,39.243553,5308100
2016-07-01,46.110001,46.849998,45.990002,46.709999,39.752079,2999300
2016-08-01,46.430000,47.200001,46.270000,47.119999,40.297905,3817000
2016-09-01,46.919998,47.299999,46.540001,47.279999,40.632393,5804000
2016-10-01,46.959999,47.439999,46.959999,47.000000,40.592342,4765900
2016-11-01,46.799999,46.970001,45.840000,46.939999,40.739662,10346100
2016-12-01,46.759998,47.470001,46.610001,47.200001,41.163559,10300500
2017-01-01,47.470001,47.740002,47.400002,47.709999,41.955162,8333700
2017-02-01,47.480000,48.040001,47.459999,48.000000,42.210175,9918700
2017-03-01,47.889999,47.990002,47.110001,47.779999,42.220669,8407900
2017-04-01,47.599998,47.950001,47.459999,47.889999,42.520714,6559900
2017-05-01,47.730000,48.070000,47.599998,48.029999,42.847691,9907500
2017-06-01,47.830002,47.959999,47.529999,47.860001,42.896679,13545900
2017-07-01,47.720001,48.029999,47.419998,47.980000,43.206642,7717100
2017-08-01,47.849998,47.849998,47.240002,47.790001,43.235191,10268200
2017-09-01,47.619999,47.840000,47.439999,47.830002,43.467056,10453600
2017-10-01,47.599998,47.799999,47.560001,47.709999,43.556690,9790400
2017-11-01,47.560001,47.560001,46.720001,47.270000,43.347130,7365900
2017-12-01,47.090000,47.180000,46.869999,47.130001,43.413467,7652700
2018-01-01,47.110001,47.470001,46.980000,47.270000,43.887760,9460900
2018-02-01,46.910000,47.290001,45.930000,46.869999,43.516388,7128200
2018-03-01,46.700001,46.939999,46.500000,46.790001,43.636887,5176700
2018-04-01,46.599998,47.130001,46.360001,46.810001,43.841682,10167500
2018-05-01,46.599998,46.869999,46.439999,46.650002,43.884106,33531400
2018-06-01,46.540001,46.970001,46.500000,46.619999,44.051617,27101200
2018-07-01,46.369999,46.959999,46.310001,46.939999,44.557430,8485100
2018-08-01,46.730000,47.020000,46.669998,47.009998,44.837399,10544400
2018-09-01,46.750000,47.090000,46.680000,47.080002,45.124306,14008500
2018-10-01,46.900002,46.980000,46.090000,46.209999,44.504406,17323700
2018-11-01,46.070000,46.459999,45.509998,45.869999,44.381508,18795000
2018-12-01,45.830002,45.830002,43.840000,44.549999,43.319016,29396300
2019-01-01,44.430000,46.360001,44.270000,46.360001,45.546154,17492900
2019-02-01,46.150002,46.639999,46.020000,46.599998,45.781937,8789800
2019-03-01,46.470001,46.720001,46.049999,46.709999,46.101822,11841700
2019-04-01,46.570000,46.880001,46.459999,46.860001,46.451225,14370100
2019-05-01,46.669998,46.720001,46.220001,46.410000,46.210930,14261800
2019-05-16,46.360001,46.480000,46.360001,46.410000,46.410000,366730
