Date,Open,High,Low,Close,Adj Close,Volume
2016-06-01,25.290001,25.290001,24.000000,24.000000,23.699078,24800
2016-07-01,23.875999,24.180000,22.940001,23.129999,22.839985,11000
2016-08-01,23.209999,23.309999,22.000000,22.187000,21.908812,25100
2016-09-01,22.209999,23.580000,21.709999,21.756001,21.483215,53800
2016-10-01,21.760000,21.940001,21.370001,21.879999,21.605656,43300
2016-11-01,22.240000,23.150000,21.856001,22.059999,21.783403,47200
2016-12-01,22.062000,22.062000,21.030001,21.129999,20.865063,21700
2017-01-01,20.969999,20.969999,20.538000,20.570000,20.312086,17900
2017-02-01,20.570000,20.570000,20.059999,20.059999,19.808479,31900
2017-03-01,19.500000,20.959999,17.559999,20.110001,19.857853,39000
2017-04-01,20.150000,20.290001,19.759001,19.759001,19.511253,34700
2017-05-01,19.840000,19.879999,19.301001,19.301001,19.058998,17900
2017-06-01,19.301001,19.610001,19.180000,19.285000,19.043196,29300
2017-07-01,19.285000,19.629999,18.830000,18.879999,18.643272,17700
2017-08-01,18.879999,19.440001,18.840000,18.900000,18.663023,141200
2017-09-01,19.010000,19.010000,18.650000,18.660000,18.426031,21500
2017-10-01,18.650000,18.719999,10.080000,18.653999,18.420107,21400
2017-11-01,18.500000,19.320000,18.500000,18.725000,18.490217,128600
2017-12-01,18.820000,18.920000,18.690001,18.792000,18.556377,27900
2018-01-01,18.792000,18.792000,18.360001,18.490000,18.258163,22800
2018-02-01,18.709999,20.150000,18.680000,19.100000,18.860516,50700
2018-03-01,19.100000,19.530001,19.100000,19.260000,19.018511,29800
2018-04-01,19.280001,19.420000,18.660000,19.170000,18.953314,21400
2018-05-01,19.190001,19.379999,19.041000,19.280001,19.062073,9300
2018-06-01,19.180000,19.290001,17.030001,19.209999,18.992861,61900
2018-07-01,19.209999,19.290001,18.690001,18.730000,18.543783,8300
2018-08-01,18.716999,18.820000,18.379999,18.450001,18.266567,16500
2018-09-01,18.340000,18.642000,18.129999,18.148001,17.967571,9500
2018-10-01,18.148001,19.000000,16.823999,18.879999,18.750648,18400
2018-11-01,18.520000,19.549999,18.000000,19.164000,19.032701,27800
2018-12-01,18.589001,21.110001,18.589001,20.049999,19.912632,72900
2019-01-01,20.490000,20.490000,18.200001,18.200001,18.135443,50100
2019-02-01,18.209999,18.445999,17.544001,17.674999,17.612303,18300
2019-03-01,17.670000,20.379999,17.139999,17.180000,17.119061,20200
2019-04-01,17.309999,17.309999,16.725000,16.725000,16.725000,21300
2019-05-01,16.820000,17.156000,16.725000,17.045000,17.045000,29100
2019-05-16,17.400000,17.400000,16.950001,16.950001,16.950001,2411
