Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,50.570000,50.570000,50.130001,50.404999,43.945976,123500
2017-01-01,50.610001,50.950001,50.529999,50.910000,44.506294,68000
2017-02-01,50.910000,51.419998,50.740002,51.419998,44.952145,50900
2017-03-01,51.299999,51.349998,50.070000,50.974998,44.791870,1158900
2017-04-01,50.740002,51.279999,50.669998,51.219002,45.239429,99700
2017-05-01,51.020000,51.470001,50.730000,51.419998,45.649799,1133200
2017-06-01,51.245998,51.430000,50.840000,51.200001,45.689976,363300
2017-07-01,51.070000,51.560001,50.599998,51.520000,46.205589,283600
2017-08-01,51.279999,51.320000,50.584999,51.279999,46.223263,860000
2017-09-01,50.990002,51.299999,50.835999,51.279999,46.463158,217900
2017-10-01,51.090000,51.360001,51.012001,51.180000,46.600643,2179000
2017-11-01,51.040001,51.049999,49.880001,50.759998,46.424637,4540100
2017-12-01,50.549999,50.750000,50.189999,50.430000,46.309216,4284700
2018-01-01,50.450001,50.910000,50.410000,50.540001,46.809834,6035000
2018-02-01,50.330002,50.330002,48.680000,49.810001,46.133709,6858000
2018-03-01,49.669998,49.830002,49.090000,49.520000,46.055565,6101900
2018-04-01,49.270000,50.070000,49.070000,49.520000,46.255219,7786600
2018-05-01,49.250000,49.520000,49.070000,49.259998,46.222378,12522500
2018-06-01,49.130001,49.705002,49.090000,49.110001,46.278812,18457200
2018-07-01,49.110001,49.730000,48.880001,49.689999,47.077682,5430100
2018-08-01,49.470001,49.889999,49.437000,49.790001,47.386642,3880400
2018-09-01,49.520000,49.862999,49.400002,49.860001,47.666214,10847000
2018-10-01,49.900002,49.980000,48.480000,48.680000,46.758827,6554700
2018-11-01,48.500000,49.110001,47.790001,48.290001,46.600578,20076500
2018-12-01,48.270000,48.320000,45.910000,46.790001,45.378643,16559800
2019-01-01,46.549999,49.070000,46.516998,49.049999,48.083298,26674300
2019-02-01,48.770000,49.480000,48.650002,49.410000,48.436207,15303700
2019-03-01,49.279999,49.770000,48.860001,49.709999,48.979939,8956500
2019-04-01,49.619999,50.119999,49.470001,50.090000,49.595253,8834900
2019-05-01,49.830002,49.950001,49.200001,49.540001,49.306591,7058800
2019-05-16,49.430000,49.570000,49.423000,49.540001,49.540001,214379
