Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,24.709999,26.980000,24.709999,25.007999,22.337570,225600
2017-01-01,24.980000,25.559999,24.879999,24.959999,22.294693,2993100
2017-02-01,25.000000,25.146999,24.955000,25.100000,22.425131,566200
2017-03-01,25.090000,25.510000,24.530001,25.020000,22.382204,577800
2017-04-01,24.969999,25.260000,24.969999,25.129999,22.516603,580000
2017-05-01,25.090000,25.347000,25.049999,25.280001,22.716166,351800
2017-06-01,25.188000,25.290001,24.900000,25.080000,22.608309,432600
2017-07-01,25.020000,25.291000,24.879999,25.160000,22.756338,277600
2017-08-01,25.180000,25.330000,24.860001,25.160000,22.840797,344800
2017-09-01,24.968000,25.490000,24.889999,25.080000,22.860159,384300
2017-10-01,25.135000,25.299999,24.940001,25.100000,22.965271,358400
2017-11-01,25.010000,25.250000,24.840000,25.020000,22.982264,628300
2017-12-01,25.040001,25.139999,24.730000,24.795000,22.872248,395700
2018-01-01,24.895000,25.209999,24.750000,24.990000,23.261230,339700
2018-02-01,24.969999,25.049999,24.530001,24.809999,23.159481,402400
2018-03-01,24.700001,24.979000,24.430000,24.683001,23.130325,957900
2018-04-01,24.697001,24.878000,24.400000,24.469999,23.019611,324300
2018-05-01,24.451000,24.739000,24.240000,24.566000,23.225817,174500
2018-06-01,24.481001,24.770000,24.280001,24.514000,23.281588,508700
2018-07-01,24.270000,24.670000,24.270000,24.530001,23.393415,281000
2018-08-01,24.530001,25.650000,24.260000,24.580000,23.537733,346000
2018-09-01,25.129999,25.129999,24.170000,24.431999,23.509874,248600
2018-10-01,24.475000,24.820000,23.260000,24.375000,23.558186,594400
2018-11-01,24.340000,24.490000,23.540001,23.868999,23.185843,442400
2018-12-01,23.700001,24.069000,22.511000,23.040001,22.490255,341000
2019-01-01,23.129999,24.028999,22.780001,23.760000,23.354624,481700
2019-02-01,23.799999,24.110001,23.639999,24.035000,23.686781,222100
2019-03-01,23.959999,24.153000,23.809999,23.950001,23.733425,171200
2019-04-01,23.900000,24.372000,23.861000,24.030001,23.916231,583400
2019-05-01,24.120001,24.320000,24.059999,24.170000,24.170000,1483200
2019-05-16,24.150000,24.195499,24.110001,24.110001,24.110001,1466
